"taxon_name","wcvp_accepted_id","status","redlistCategory"
"Brachyglottis monroi",3079066,"naturalized",NA
"Hedlundia mougeotii",3014974,"naturalized","Least Concern"
"Pentanema oculus-christi",3217694,"naturalized",NA
"Pinus peuce",380345,"naturalized","Near Threatened"
"Valeriana phu",2464750,"naturalized",NA
"Narcissus moschatus",282019,"naturalized",NA
"Cardamine quinquefolia",2700344,"naturalized",NA
"Stachys recta",195519,"naturalized",NA
"Primula sikkimensis",2563723,"naturalized",NA
"Pseudognaphalium affine",3092186,"naturalized",NA
"Achillea arabica",3109737,"naturalized",NA
"Pleioblastus distichus",434728,"naturalized",NA
"Heliotropium ellipticum",2843982,"naturalized",NA
"Cyperus glomeratus",236807,"naturalized","Least Concern"
"Cyperus brevifolioides",235891,"naturalized",NA
"Thlaspi huetii",2432109,"naturalized",NA
"Pseudosasa humilis",438407,"naturalized",NA
"Lespedeza juncea",2345535,"naturalized",NA
"Solidago juncea",3101526,"naturalized",NA
"Papaver macrostomum",2561437,"naturalized",NA
"Achillea maritima",3109998,"naturalized",NA
"Hydrocotyle ramiflora",2856274,"naturalized",NA
"Tripidium ravennae",450981,"naturalized","Least Concern"
"Persicaria thunbergii",2902530,"naturalized",NA
"Vitex rotundifolia",213753,"naturalized",NA
"Microstegium vimineum",424372,"naturalized",NA
"Ludwigia adscendens",2493615,"naturalized","Least Concern"
"Chrysanthellum americanum",3116245,"naturalized",NA
"Ipomoea heterotricha",481294,"naturalized",NA
"Senna bacillaris",2490625,"naturalized","Least Concern"
"Vernoniastrum camporum",3054951,"naturalized",NA
"Libidibia coriaria",2351293,"naturalized","Least Concern"
"Trichosanthes cucumerina",2433288,"naturalized",NA
"Eucalyptus deglupta",72809,"naturalized","Vulnerable"
"Leucaena diversifolia",2346302,"naturalized","Least Concern"
"Striga gesnerioides",2586962,"naturalized",NA
"Beaumontia grandiflora",20251,"naturalized",NA
"Millingtonia hortensis",317516,"naturalized","Least Concern"
"Dillenia indica",2768269,"naturalized","Least Concern"
"Stachytarpheta indica",195906,"naturalized","Least Concern"
"Hyptis lanceolata",101873,"naturalized",NA
"Priva lappulacea",165611,"naturalized",NA
"Thunbergia laurifolia",2436041,"naturalized",NA
"Astraea lobata",221015,"naturalized",NA
"Nelumbo lutea",2384987,"naturalized","Least Concern"
"Terminalia mantaly",2434420,"naturalized","Least Concern"
"Kallstroemia maxima",2604765,"naturalized",NA
"Fleischmannia microstemon",3129083,"naturalized",NA
"Vallisneria nana",308976,"naturalized",NA
"Linzia nigritiana",3055272,"naturalized",NA
"Dinebra panicea",474921,"naturalized","Least Concern"
"Pentapetes phoenicea",2552106,"naturalized",NA
"Schoenoplectiella praelongata",262920,"naturalized",NA
"Lysimachia ovalis",2896588,"naturalized",NA
"Mimosa quadrivalvis",2373395,"naturalized","Least Concern"
"Roystonea regia",180149,"naturalized","Least Concern"
"Cecropia schreberiana",2707131,"naturalized",NA
"Biophytum sensitivum",2676192,"naturalized",NA
"Cyanthillium stelluliferum",3054546,"naturalized",NA
"Croton tiglium",51357,"naturalized","Least Concern"
"Purshia tridentata",2962482,"naturalized",NA
"Piper umbellatum",2571246,"naturalized",NA
"Sohmaea laxiflora",3225521,"naturalized",NA
"Ludwigia decurrens",2493693,"naturalized",NA
"Clitoria falcata",2727975,"naturalized",NA
"Canavalia plagiosperma",2696268,"naturalized",NA
"Parkia biglobosa",2530843,"naturalized","Least Concern"
"Berrya cordifolia",2675072,"naturalized","Least Concern"
"Myristica fragrans",2500629,"naturalized","Data Deficient"
"Scleria gaertneri",460973,"naturalized","Least Concern"
"Clerodendrum japonicum",42717,"naturalized","Least Concern"
"Fimbristylis littoralis",245674,"naturalized","Least Concern"
"Dalbergia monetaria",2755742,"naturalized","Least Concern"
"Spermacoce ocymoides",193742,"naturalized",NA
"Corynanthe paniculata",48189,"naturalized","Least Concern"
"Desmodium procumbens",2762672,"naturalized",NA
"Hibiscus rostellatus",2850453,"naturalized",NA
"Ipomoea setifera",482600,"naturalized",NA
"Coffea stenophylla",45730,"naturalized","Vulnerable"
"Pilea tetraphylla",2545180,"naturalized",NA
"Agave amica",532780,"naturalized",NA
"Erythrina velutina",2801054,"naturalized","Least Concern"
"Stemodia verticillata",2587002,"naturalized",NA
"Dichoropetalum chryseum",2606957,"naturalized",NA
"Lobularia libyca",2338465,"naturalized",NA
"Antirrhinum tortuosum",2642983,"naturalized",NA
"Retama monosperma",2419218,"naturalized",NA
"Persicaria senegalensis",2572336,"naturalized","Least Concern"
"Hablitzia tamnoides",2837273,"naturalized",NA
"Leucanthemopsis alpina",3111935,"naturalized",NA
"Carex lyngbyei",228363,"naturalized","Least Concern"
"Carex rostrata",230464,"naturalized","Least Concern"
"Drosera rotundifolia",64562,"naturalized","Least Concern"
"Hemarthria altissima",418594,"naturalized","Least Concern"
"Quassia amara",2868415,"naturalized","Least Concern"
"Homolepis aturensis",419153,"naturalized","Least Concern"
"Xanthosoma belophyllum",215072,"naturalized",NA
"Homalolepis cedron",3228302,"naturalized","Least Concern"
"Thunbergia erecta",2436286,"naturalized",NA
"Bactris gasipaes",18855,"naturalized","Least Concern"
"Clerodendrum indicum",42702,"naturalized","Least Concern"
"Elaeis oleifera",66346,"naturalized",NA
"Gloxinia perennis",2827116,"naturalized",NA
"Phenax sonneratii",2546125,"naturalized",NA
"Pithecellobium unguis-cati",2554872,"naturalized","Least Concern"
"Acroceras zizanioides",387406,"naturalized","Least Concern"
"Nypa fruticans",136183,"naturalized","Least Concern"
"Antidesma ghaesembilla",12052,"naturalized","Least Concern"
"Pappophorum pappiferum",430997,"naturalized",NA
"Nymphaea rubra",2384450,"naturalized","Least Concern"
"Cyperus tenuispica",238808,"naturalized","Least Concern"
"Sisyrinchium bermudiana",326267,"naturalized",NA
"Ipomoea rubriflora",482500,"naturalized",NA
"Teloxys aristata",2431611,"naturalized",NA
"Lappula marginata",2343059,"naturalized",NA
"Camelina rumelica",2694402,"naturalized",NA
"Vitis rupestris",2457029,"naturalized",NA
"Centaurea salonitana",3049302,"naturalized",NA
"Dasypyrum villosum",407383,"naturalized",NA
"Eleocharis acutangula",242278,"naturalized","Least Concern"
"Verbesina alata",3124017,"naturalized",NA
"Fimbristylis alboviridis",245234,"naturalized","Least Concern"
"Bergia ammannioides",514186,"naturalized","Least Concern"
"Fimbristylis aphylla",245258,"naturalized","Least Concern"
"Fuchsia arborescens",2814824,"naturalized","Least Concern"
"Schoenoplectiella articulata",262906,"naturalized","Least Concern"
"Eleocharis atropurpurea",242319,"naturalized","Least Concern"
"Blyxa aubertii",309306,"naturalized","Least Concern"
"Senna auriculata",2590763,"naturalized","Least Concern"
"Gigantochloa balui",417608,"naturalized",NA
"Begonia bipinnatifida",361088,"naturalized",NA
"Philodendron bipinnatifidum",151444,"naturalized",NA
"Melaleuca cajuputi",123529,"naturalized","Least Concern"
"Glossocardia calva",3117595,"naturalized",NA
"Areca catechu",14517,"naturalized","Least Concern"
"Marsypianthes chamaedrys",120967,"naturalized",NA
"Stereospermum chelonoides",318189,"naturalized","Least Concern"
"Juniperus chinensis",377515,"naturalized","Least Concern"
"Scolopia chinensis",2923797,"naturalized","Least Concern"
"Fuirena ciliaris",246305,"naturalized","Least Concern"
"Eriocaulon cinereum",243590,"naturalized","Least Concern"
"Thunbergia coccinea",2436471,"naturalized",NA
"Excoecaria cochinchinensis",83357,"naturalized","Least Concern"
"Wissadula contracta",2465071,"naturalized",NA
"Lannea coromandelica",2340856,"naturalized","Least Concern"
"Cullen corylifolium",2747305,"naturalized","Least Concern"
"Fuchsia corymbiflora",2814873,"naturalized",NA
"Rhynchospora corymbosa",261661,"naturalized","Least Concern"
"Eriocaulon decangulare",243631,"naturalized",NA
"Scleromitrion diffusum",497684,"naturalized","Least Concern"
"Cyperus distans",236393,"naturalized","Least Concern"
"Tabernaemontana divaricata",200675,"naturalized","Least Concern"
"Chloranthus erectus",2719131,"naturalized",NA
"Heliotropium elongatum",2843984,"naturalized",NA
"Podachaenium eminens",3123990,"naturalized","Least Concern"
"Aglaia erythrosperma",2626295,"naturalized","Lower Risk/near threatened"
"Borassus flabellifer",23006,"naturalized","Least Concern"
"Bacopa floribunda",2667617,"naturalized","Least Concern"
"Bocconia frutescens",2677862,"naturalized","Least Concern"
"Rolandra fruticosa",3054097,"naturalized",NA
"Alpinia galanga",218790,"naturalized",NA
"Uncaria gambir",209796,"naturalized",NA
"Sida glabra",2595540,"naturalized",NA
"Fimbristylis griffithii",245570,"naturalized",NA
"Sagittaria guayanensis",287263,"naturalized","Least Concern"
"Bruguiera gymnorhiza",2684038,"naturalized","Least Concern"
"Eriocaulon heterolepis",243798,"naturalized","Least Concern"
"Jaegeria hirta",3125464,"naturalized",NA
"Cuphea hookeriana",2748106,"naturalized",NA
"Pseuderanthemum hookerianum",2406693,"naturalized","Least Concern"
"Phytolacca icosandra",2562828,"naturalized",NA
"Viola inconspicua",2460534,"naturalized",NA
"Xyris indica",272754,"naturalized","Least Concern"
"Hibiscus indicus",2850033,"naturalized",NA
"Schoenoplectiella juncoides",262913,"naturalized",NA
"Rungia klossii",2420758,"naturalized",NA
"Goodenia konigsbergeri",2830605,"naturalized",NA
"Kalanchoe laciniata",2335840,"naturalized",NA
"Schoenoplectiella lateriflora",262915,"naturalized","Least Concern"
"Chamaecrista leschenaultiana",2714961,"naturalized",NA
"Alpinia malaccensis",218892,"naturalized","Data Deficient"
"Philodendron mamei",151748,"naturalized",NA
"Decalobanthus mammosus",525288,"naturalized",NA
"Gigantochloa manggong",417636,"naturalized",NA
"Trimezia martinicensis",325343,"naturalized",NA
"Cuphea micropetala",2748238,"naturalized",NA
"Rhinacanthus nasutus",2421087,"naturalized",NA
"Diospyros nigra",384495,"naturalized","Least Concern"
"Gigantochloa nigrociliata",417645,"naturalized",NA
"Allmania nodiflora",2628838,"naturalized",NA
"Clinacanthus nutans",2727901,"naturalized",NA
"Strychnos nux-vomica",2598138,"naturalized","Least Concern"
"Burckella obovata",28061,"naturalized","Least Concern"
"Eleocharis ochrostachys",242719,"naturalized","Least Concern"
"Schleichera oleosa",2582391,"naturalized","Least Concern"
"Abildgaardia ovata",217236,"naturalized","Least Concern"
"Brillantaisia owariensis",2683377,"naturalized","Least Concern"
"Louisiella paludosa",548427,"naturalized",NA
"Psophocarpus palustris",2535161,"naturalized",NA
"Rungia pectinata",2420819,"naturalized",NA
"Piper peltatum",2569467,"naturalized",NA
"Diospyros philippinensis",384611,"naturalized","Near Threatened"
"Pseudechinolaena polystachya",438264,"naturalized",NA
"Cyperus procerus",238107,"naturalized","Least Concern"
"Bulbostylis thouarsii",461052,"naturalized",NA
"Phyllanthus pulcher",154730,"naturalized",NA
"Passiflora princeps",2560105,"naturalized",NA
"Piriqueta racemosa",2546258,"naturalized",NA
"Sesamum radiatum",2587572,"naturalized",NA
"Eleocharis retroflexa",242824,"naturalized","Least Concern"
"Gigantochloa robusta",417657,"naturalized",NA
"Fumaria rostellata",2815562,"naturalized",NA
"Coleus rotundifolius",46082,"naturalized",NA
"Pouteria sapota",164426,"naturalized","Least Concern"
"Biancaea sappan",2675694,"naturalized","Lower Risk/least concern"
"Hexasepalum sarmentosum",520949,"naturalized",NA
"Fimbristylis schoenoides",245914,"naturalized","Least Concern"
"Hydrocotyle sibthorpioides",2856310,"naturalized","Least Concern"
"Chloranthus spicatus",2719175,"naturalized",NA
"Ceriops tagal",2712632,"naturalized","Least Concern"
"Bothriospermum zeylanicum",2680600,"naturalized",NA
"Elatine triandra",514335,"naturalized","Least Concern"
"Ipomoea trifida",482809,"naturalized","Least Concern"
"Ayapana triplinervis",3131980,"naturalized",NA
"Eriocaulon truncatum",244419,"naturalized","Least Concern"
"Fimbristylis umbellaris",246070,"naturalized",NA
"Pontederia vaginalis",259516,"naturalized","Least Concern"
"Cissus verticillata",2723104,"naturalized","Least Concern"
"Acaciella villosa",2614422,"naturalized","Least Concern"
"Tephrosia villosa",2443725,"naturalized","Least Concern"
"Canarium vulgare",2696126,"naturalized","Least Concern"
"Crinum zeylanicum",303651,"naturalized",NA
"Ruscus aculeatus",286704,"naturalized",NA
"Viscum album",2461327,"naturalized",NA
"Polypodium cambricum",3154764,"naturalized",NA
"Oxalis decaphylla",2395269,"naturalized",NA
"Oenanthe fistulosa",2391314,"naturalized","Least Concern"
"Scutellaria galericulata",189114,"naturalized","Least Concern"
"Saxifraga granulata",2585145,"naturalized",NA
"Brachyglottis greyi",3079049,"naturalized",NA
"Saxifraga hirsuta",2583542,"naturalized",NA
"Saxifraga hypnoides",2584035,"naturalized",NA
"Hottonia palustris",2853838,"naturalized","Least Concern"
"Mercurialis perennis",125768,"naturalized",NA
"Asplenium ruta-muraria",3145884,"naturalized",NA
"Symphytum tuberosum",2475643,"naturalized",NA
"Gentiana verna",2821774,"naturalized",NA
"Galanthus woronowii",307617,"naturalized",NA
"Croton bonplandianus",49453,"naturalized",NA
"Sphagneticola calendulacea",3122162,"naturalized","Least Concern"
"Lysiloma latisiliquum",2346725,"naturalized","Least Concern"
"Ehretia microphylla",2784796,"naturalized",NA
"Dimeria ornithopoda",409641,"naturalized","Least Concern"
"Cissampelos pareira",2722039,"naturalized",NA
"Chrozophora plicata",39826,"naturalized",NA
"Scleromitrion tenelliflorum",188748,"naturalized",NA
"Centrostachys aquatica",2709184,"naturalized","Least Concern"
"Nothosaerva brachiata",2380261,"naturalized",NA
"Ipomoea coptica",481109,"naturalized","Least Concern"
"Jatropha glandulifera",104610,"naturalized",NA
"Aeluropus lagopoides",388021,"naturalized",NA
"Allocasuarina littoralis",382148,"naturalized","Least Concern"
"Swietenia mahagoni",2601502,"naturalized","Near Threatened"
"Wissadula periplocifolia",2465122,"naturalized",NA
"Gisekia pharnaceoides",514463,"naturalized",NA
"Acmella radicans",3123821,"naturalized",NA
"Oxalis spiralis",2394359,"naturalized",NA
"Heliotropium zeylanicum",2844615,"naturalized",NA
"Dicoma tomentosa",3039867,"naturalized",NA
"Cardamine trichocarpa",2700514,"naturalized",NA
"Indigofera trita",2864872,"naturalized","Least Concern"
"Senna uniflora",2491744,"naturalized",NA
"Agave vera-cruz",294310,"naturalized","Extinct in the Wild"
"Hibiscus vitifolius",2850698,"naturalized",NA
"Alisma gramineum",294793,"naturalized","Data Deficient"
"Cipura paludosa",327071,"naturalized",NA
"Viola thomsonii",2461210,"naturalized",NA
"Lobelia chinensis",352565,"naturalized",NA
"Craterostigma plantagineum",2742325,"naturalized",NA
"Stipagrostis plumosa",445988,"naturalized",NA
"Dalbergia melanoxylon",2755721,"naturalized","Near Threatened"
"Distimake quinatus",525385,"naturalized",NA
"Senna planitiicola",2591114,"naturalized",NA
"Urochondra setulosa",449569,"naturalized",NA
"Dactyliandra welwitschii",2755207,"naturalized",NA
"Tribulus pentandrus",2518825,"naturalized",NA
"Carpesium abrotanoides",2901482,"naturalized",NA
"Adonis aestivalis",2623039,"naturalized",NA
"Galium asperifolium",85737,"naturalized",NA
"Indigofera astragalina",2863597,"naturalized",NA
"Achyranthes bidentata",2617516,"naturalized",NA
"Bidens cernua",3116452,"naturalized","Least Concern"
"Rubia cordifolia",180230,"naturalized",NA
"Rotala densiflora",2425242,"naturalized","Least Concern"
"Lactuca dissecta",3062070,"naturalized",NA
"Echinops echinatus",2926467,"naturalized",NA
"Sanicula elata",2477562,"naturalized",NA
"Galium elegans",86248,"naturalized",NA
"Syringa emodi",356258,"naturalized","Least Concern"
"Polypogon fugax",438057,"naturalized",NA
"Rumex hastatus",2424070,"naturalized",NA
"Chrysojasminum humile",488351,"naturalized","Least Concern"
"Rorippa islandica",2417297,"naturalized","Least Concern"
"Arthraxon lancifolius",395631,"naturalized",NA
"Buddleja lindleyana",2685493,"naturalized",NA
"Thymus linearis",205009,"naturalized",NA
"Indigofera linifolia",2864252,"naturalized","Least Concern"
"Indigofera tsiangiana",2864888,"naturalized",NA
"Grangea maderaspatana",3097537,"naturalized","Least Concern"
"Digera muricata",2767949,"naturalized",NA
"Populus nigra f. italica",3239002,"naturalized",NA
"Carex notha",229098,"naturalized",NA
"Ludwigia perennis",2493837,"naturalized","Least Concern"
"Rhamnus persica",2522754,"naturalized",NA
"Chamaecrista pumila",2715130,"naturalized",NA
"Catharanthus pusillus",35718,"naturalized",NA
"Lonicera quinquelocularis",2340606,"naturalized",NA
"Sagina saginoides",2485284,"naturalized",NA
"Asphodelus tenuifolius",275622,"naturalized",NA
"Clinopodium umbrosum",43692,"naturalized",NA
"Caragana versicolor",2698900,"naturalized",NA
"Artemisia vestita",3108874,"naturalized",NA
"Cirsium wallichii",3042792,"naturalized",NA
"Carduus edelbergii",3040675,"naturalized",NA
"Thymus serpyllum",205442,"naturalized",NA
"Calceolaria mexicana",2691366,"naturalized",NA
"Oxygonum sinuatum",2394162,"naturalized",NA
"Centrosema virginianum",2709159,"naturalized",NA
"Malva ludwigii",2914390,"naturalized",NA
"Stipagrostis hirtigluma",445962,"naturalized",NA
"Farsetia heliophila",2807732,"naturalized",NA
"Genista canariensis",2819093,"naturalized","Least Concern"
"Chamaecytisus hirsutus",2715384,"naturalized",NA
"Searsia lancea",2479819,"naturalized","Least Concern"
"Cardamine bulbifera",2699536,"naturalized",NA
"Callistephus chinensis",3100089,"naturalized",NA
"Dioscorea communis",239990,"naturalized",NA
"Groenlandia densa",309909,"naturalized","Least Concern"
"Verbascum densiflorum",2454940,"naturalized",NA
"Amomyrtus luma",8042,"naturalized",NA
