"species","native_area_km2","threatened_area_km2","ratio","nonnative_area_km2"
"Veronica austriaca",1092117.09935175,227824.250485889,0.208607896187249,56831.78767954
"Veronica barkeri",923.719097776768,846.36492943508,0.916257909436033,1191.24942871409
"Veronica catenata",1680312.90683054,75542.6922122406,0.0449575147016706,53640.4333468741
"Veronica dieffenbachii",886.558952045725,820.719959155743,0.925736475010422,3731.07359990376
"Veronica dillenii",582727.101758746,185912.371216455,0.319038484146948,367.749307094078
"Veronica fruticans",791415.790947823,8296.73683616839,0.0104834107823802,2035.78454877217
"Veronica fruticulosa",232047.207337217,15873.2632809862,0.0684053191724854,6044.3339039385
"Veronica hederifolia",2725084.57996283,2247.72069781395,0.000824826030847312,1574324.69844007
"Veronica javanica",67525.8895605431,4122.63621638022,0.0610526753991728,10567.0933141944
"Veronica longifolia",4862178.07992836,44201.8123970696,0.00909094888554983,700837.188599399
"Veronica officinalis",4990643.57717164,16908.0965927746,0.00338795915422936,2098383.20087622
"Veronica opaca",855445.175161257,353385.972060583,0.41310183553723,134483.030552027
"Veronica polita",3097451.77205221,70454.2402104604,0.0227458715729353,1783809.26627759
"Veronica praecox",1244857.78350998,350831.304027628,0.281824404903852,13609.1962401205
"Veronica prostrata",1884301.95940676,65013.3125515064,0.0345025977534804,28509.0750683474
"Veronica scutellata",4416509.45123571,193891.948322012,0.0439016264909752,29133.4450750323
"Veronica speciosa",65959.6801529152,64872.622279828,0.983519358029526,15946.8349454254
"Veronica spicata",3822740.66466918,87372.6559493172,0.0228560249343721,2424.21292056502
"Veronica sublobata",1226273.7603291,64577.6729247573,0.0526617098187166,194546.985079556
"Veronica teucrium",2613156.26175676,98654.4741200462,0.0377529945544562,115849.455334901
"Veronica triphyllos",1506939.33659125,404205.792802054,0.268229638039963,92219.0690142773
"Veronica urticifolia",724929.273552596,73080.8773815615,0.100811044673945,5050.34301831746
"Veronica verna",2513446.22320813,339446.534622333,0.135052236840408,246101.371405103
"Viburnum lantana",2917281.7299303,11605.8366416164,0.00397830505108385,1184662.88075727
"Viburnum opulus",6539620.80082508,19620.5907276208,0.00300026428522359,2214529.25842692
"Viburnum tinus",2023191.37929357,43569.477664865,0.0215350253618014,510786.884271899
"Vicia biennis",206592.154899352,2486.71517412897,0.0120368325473949,16247.4223691489
"Vicia dalmatica",48827.0628052201,837.257108039968,0.0171473985928651,60468.8901024068
"Vicia dumetorum",645049.645997692,51345.1386833953,0.0795987394179254,1923.13500397751
"Vicia ervilia",349797.523724174,46282.3801887432,0.132311914892909,263889.288614322
"Vicia grandiflora",723284.346910292,19204.3271748844,0.0265515592269084,951912.00147767
"Vicia hirsuta",4159532.66220996,74278.1327192562,0.0178573264718138,1002110.37399921
"Vicia hybrida",922158.63730226,11655.0757286707,0.0126389053436263,24896.1529691917
"Vicia lathyroides",1773750.27032619,386223.384486807,0.217743946793469,203405.80270101
"Vicia lutea",1337828.32524432,50281.9562272948,0.0375847597770903,218422.232258279
"Vicia narbonensis",595388.330919348,16083.4266609044,0.0270133387331756,17364.2838699721
"Vicia pannonica",1068386.34771637,74156.1765289121,0.0694095134100299,512666.643370653
"Vicia parviflora",819413.379500089,16636.4940823402,0.0203029319493048,461.253552247717
"Vicia peregrina",724612.000303354,15695.8234865081,0.0216610040682975,3391.34021377613
"Vicia serratifolia",86820.7300884426,2770.94829252526,0.0319157451187354,6591.9581999582
"Vicia tenuifolia",3322045.67197666,42608.096485867,0.0128258611389032,93690.1176705081
"Vicia tetrasperma",3370225.1030574,61058.1747632401,0.0181169426065485,1233396.74130972
"Vicia villosa",3644987.22715726,40435.6059969991,0.0110934835918575,4468193.93844689
"Vigna marina",163961.483618794,2985.16513507097,0.0182065023393628,1294.79358065442
"Vinca major",1345987.45738273,39636.1847726924,0.0294476627960299,4797719.66310228
"Viola alba",1169086.7851263,248130.281453873,0.212242824579586,4952.39131805953
"Viola collina",1592659.02019612,286572.645380728,0.179933458290049,9232.07550443588
"Viola cornuta",164974.209999438,442.539623073352,0.00268247760104359,94747.265559334
"Viola odorata",3974700.30970349,15810.7297745683,0.00397784198621701,1939557.26794804
"Viola suavis",931500.179758504,19797.1395211747,0.0212529637152697,147773.802588499
"Viola tricolor",5063402.02162538,37180.2781582225,0.00734294413112539,764817.740337634
"Viola variegata",249113.060165417,15006.0695082604,0.0602379879171973,7820.40831161112
"Viscaria vulgaris",2897747.84609543,361624.497784115,0.124795019094358,5788.97906904391
"Viscum album",3405130.60226064,19898.0062412416,0.00584353687580482,8093.54719406357
"Vitex agnus-castus",1927077.17410528,10994.7932478053,0.00570542446122326,1570826.11918638
"Vitex negundo",1004941.45081372,71.2225268354511,7.08723147779218e-05,125612.143468094
"Vitex parviflora",4962.06975451278,4661.30499461947,0.939387236622423,2238.40623283843
"Vitex trifolia",449626.271350638,25278.1890801775,0.0562204450470477,144001.258993902
"Vitis amurensis",377099.467018288,25513.447093717,0.0676570754539932,12198.1054617742
"Waltheria indica",1710331.98527322,482.790165074776,0.000282278627326058,384027.622450051
"Wolffia arrhiza",771442.132888016,65172.0599377262,0.0844808147744592,54791.3387138729
"Wollastonia biflora",265817.670804244,410.918128408123,0.00154586460397787,8596.20557044154
"Xanthium strumarium",2599214.35141883,58377.3402012438,0.0224596098314775,4460522.86691267
"Xeranthemum annuum",1081323.67389884,54437.5104803051,0.0503434002180165,82319.8974659464
"Xyris complanata",523214.724744387,411.567638239311,0.000786613256040108,1428.76614121315
"Youngia japonica",906994.787802899,70005.3754239922,0.0771838784140899,1760362.07716639
"Zaleya pentandra",403114.071040877,5425.10749509714,0.0134579958498819,1294.79358065442
"Zingiber zerumbet",428927.567156184,411.567638239311,0.000959527131744014,238827.880296334
"Zizania palustris",353363.415945629,39432.9337425464,0.111593141686783,19596.6458289552
"Zornia gibbosa",115856.85916861,77219.2596319428,0.666505722544778,13333.3746251522
"Zostera japonica",61865.5580656455,3113.54197814414,0.0503275501829364,20942.3213922044
"Zoysia japonica",288864.974495834,55.314448987867,0.000191488944218347,11251.5598653616
